id;ancien_nom;nouveau_nom_propose;marque;categorie;sous_categorie;millesime;age;volume;poids;ancien_slug;nouveau_slug_propose;sku;prix;stock;source;photo_actuelle;nouvelle_photo_proposee;niveau_confiance;problemes
"70000000-0000-0000-0000-00007000012d";"Mount Gay Navy Strength";"Mount — Mount Gay Navy Strength";"Mount";"Spiritueux";"Autres vins";"";"";"700ml";"";"mount-gay-mount-gay-navy-strength-301";"mount-mount-gay-navy-strength";"";"90.00";"";"Supabase";"/images/terminal-3/wines/other-brands/wine-other-brand-12.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=GIN image=Autres vins"
"70000000-0000-0000-0000-00007000012e";"Don Julio Orange";"Don Julio — Don Julio Orange";"Don Julio";"Spiritueux";"Autres vins";"";"";"700ml";"";"don-julio-don-julio-orange-302";"don-julio-don-julio-orange";"";"91.00";"";"Supabase";"/images/terminal-3/wines/other-brands/wine-other-brand-13.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=LIQUEUR image=Autres vins"
"70000000-0000-0000-0000-00007000012f";"Viognier 2021";"Viognier 2021";"";"Vins";"Autres vins";"2021";"";"750ml";"";"carmel-viognier-2021-303";"viognier-2021";"";"82.00";"";"Supabase";"/images/terminal-3/wines/other-brands/wine-other-brand-14.webp";"";"Incertain";"marque non détectée"
"70000000-0000-0000-0000-000070000145";"Bushmills London Dry";"Bushmills — Bushmills London Dry";"Bushmills";"Spiritueux";"Autres vins";"";"";"700ml";"";"bushmills-bushmills-london-dry-325";"bushmills-bushmills-london-dry";"";"114.00";"";"Supabase";"/images/terminal-3/wines/other-brands/wine-other-brand-36.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=GIN image=Autres vins"
"70000000-0000-0000-0000-000070000146";"Tullamore Dew Cream";"Tullamore — Tullamore Dew Cream";"Tullamore";"Spiritueux";"Autres vins";"";"";"700ml";"";"tullamore-dew-tullamore-dew-cream-326";"tullamore-tullamore-dew-cream";"";"115.00";"";"Supabase";"/images/terminal-3/wines/other-brands/wine-other-brand-37.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=LIQUEUR image=Autres vins"
"70000000-0000-0000-0000-000070000147";"Merlot 2025";"Merlot 2025";"";"Vins";"Autres vins";"2025";"";"750ml";"";"recanati-merlot-2025-327";"merlot-2025";"";"106.00";"";"Supabase";"/images/terminal-3/wines/other-brands/wine-other-brand-38.webp";"";"Incertain";"marque non détectée"
"70000000-0000-0000-0000-000070000148";"Khvanchkara";"Khvanchkara — Khvanchkara";"Khvanchkara";"Spiritueux";"Autres vins";"";"";"700ml";"";"khvanchkara-khvanchkara-328";"khvanchkara-khvanchkara";"";"117.00";"";"Supabase";"/images/terminal-3/wines/other-brands/wine-other-brand-39.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=WHISKY image=Autres vins"
"70000000-0000-0000-0000-000070000186";"Rosé 2028";"Rosé — Rosé 2028";"Rosé";"Vins";"Whisky";"2028";"";"750ml";"";"domaine-du-castel-rose-2028-390";"rose-rose-2028";"";"109.00";"";"Supabase";"/images/terminal-3/spirits/whisky/36F8E306-D187-49CF-97E1-B2EF8D8BCF2A.PNG";"";"Incertain";"image non vin"
"70000000-0000-0000-0000-000070000187";"Smirnoff Classic";"Smirnoff — Smirnoff Classic";"Smirnoff";"Spiritueux";"Whisky";"";"";"700ml";"";"smirnoff-smirnoff-classic-391";"smirnoff-smirnoff-classic";"";"180.00";"";"Supabase";"/images/terminal-3/spirits/whisky/3B610CB6-E859-429E-87B1-6DD707A2B709.PNG";"";"Incertain";"sous-catégorie incohérente: DB=ARAK image=Whisky"
"70000000-0000-0000-0000-000070000188";"Baileys 12 ans";"Baileys — Baileys 12 ans";"Baileys";"Spiritueux";"Whisky";"";"12";"700ml";"";"baileys-baileys-12-ans-392";"baileys-baileys-12-ans";"";"181.00";"";"Supabase";"/images/terminal-3/spirits/whisky/3C338160-3FA4-4022-BBBD-9A16D6D23CA7.PNG";"";"Incertain";"sous-catégorie incohérente: DB=WHISKY image=Whisky"
"70000000-0000-0000-0000-000070000189";"Viognier 2031";"Viognier 2031";"";"Vins";"Whisky";"2031";"";"750ml";"";"carmel-viognier-2031-393";"viognier-2031";"";"112.00";"";"Supabase";"/images/terminal-3/spirits/whisky/41F1221A-26BE-4C52-868F-9F3C9A806FA2.PNG";"";"Incertain";"marque non détectée, image non vin"
"70000000-0000-0000-0000-0000700000d0";"Dewar's Distiller's Edition";"Dewar's — Dewar's Distiller's Edition";"Dewar's";"Spiritueux";"Whisky";"";"";"700ml";"";"dewar-s-dewar-s-distiller-s-edition-208";"dewar-s-dewar-s-distiller-s-edition";"";"147.00";"";"Supabase";"/images/terminal-3/spirits/whisky/B6831122-11DE-4879-9E9A-B6CAD0E68C3C.PNG";"";"Incertain";"sous-catégorie incohérente: DB=WHISKY image=Whisky"
"70000000-0000-0000-0000-0000700000d1";"Bushmills";"Bushmills — Bushmills";"Bushmills";"Spiritueux";"Whisky";"";"";"700ml";"";"bushmills-bushmills-209";"bushmills-bushmills";"";"148.00";"";"Supabase";"/images/terminal-3/spirits/whisky/B7497B7E-9EA2-4210-A1F1-9AFF4E6EC573.PNG";"";"Incertain";"sous-catégorie incohérente: DB=COGNAC image=Whisky"
"70000000-0000-0000-0000-0000700000d2";"Rosé 2028";"Rosé — Rosé 2028";"Rosé";"Vins";"Whisky";"2028";"";"750ml";"";"domaine-du-castel-rose-2028-210";"rose-rose-2028";"";"109.00";"";"Supabase";"/images/terminal-3/spirits/whisky/BD3D92B3-CC9B-47BA-92D8-9A447560924E.PNG";"";"Incertain";"image non vin"
"70000000-0000-0000-0000-0000700000d3";"Ararat Reposado";"Ararat — Ararat Reposado";"Ararat";"Spiritueux";"Whisky";"";"";"700ml";"";"ararat-ararat-reposado-211";"ararat-ararat-reposado";"";"150.00";"";"Supabase";"/images/terminal-3/spirits/whisky/BDA8241A-E448-4F82-9AD9-D202E58CC1B5.PNG";"";"Incertain";"sous-catégorie incohérente: DB=TEQUILA image=Whisky"
"70000000-0000-0000-0000-0000700000d4";"Khvanchkara Vanilla";"Khvanchkara — Khvanchkara Vanilla";"Khvanchkara";"Spiritueux";"Whisky";"";"";"700ml";"";"khvanchkara-khvanchkara-vanilla-212";"khvanchkara-khvanchkara-vanilla";"";"151.00";"";"Supabase";"/images/terminal-3/spirits/whisky/C03B2B1D-8C93-4380-A57F-30CD4F801F2C.PNG";"";"Incertain";"sous-catégorie incohérente: DB=VODKA image=Whisky"
"70000000-0000-0000-0000-0000700000d5";"Viognier 2031";"Viognier 2031";"";"Vins";"Whisky";"2031";"";"750ml";"";"carmel-viognier-2031-213";"viognier-2031";"";"112.00";"";"Supabase";"/images/terminal-3/spirits/whisky/C2590F49-6A25-4D94-9259-5398A199F7AF.PNG";"";"Incertain";"marque non détectée, image non vin"
"70000000-0000-0000-0000-0000700000d7";"Beluga Elite";"Beluga — Beluga Elite";"Beluga";"Spiritueux";"Whisky";"";"";"700ml";"";"beluga-beluga-elite-215";"beluga-beluga-elite";"";"154.00";"";"Supabase";"/images/terminal-3/spirits/whisky/C3F3B0B6-AB8C-4C75-AF2B-6DC5A9C910FA.PNG";"";"Incertain";"sous-catégorie incohérente: DB=ARAK image=Whisky"
"70000000-0000-0000-0000-0000700000d8";"Petit Castel 2034";"Castel — Petit Castel 2034";"Castel";"Vins";"Whisky";"2034";"";"750ml";"";"galil-mountain-petit-castel-2034-216";"castel-petit-castel-2034";"";"115.00";"";"Supabase";"/images/terminal-3/spirits/whisky/C51B1188-6ABF-4134-8865-BB631D06C6F8.PNG";"";"Incertain";"image non vin"
"05151d92-279b-41b7-90ad-3fb905278f4e";"Plateau mixte saumon & charcuterie maison 4";"Plateau — Plateau mixte saumon & charcuterie maison 4";"Plateau";"Plateaux";"Plateau";"";"";"";"300g";"plateau-mixte-saumon-charcuterie-maison-4";"plateau-plateau-mixte-saumon-et-charcuterie-maison-4";"";"169.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/0C224C39-FAC8-4D79-93AC-3CE2976D80EF.PNG";"";"Incertain";"nom séquentiel"
"12bf2a43-ed1f-49a8-bd62-c7f118858fb0";"Plateau charcuterie tradition sélection 0";"Plateau — Plateau charcuterie tradition sélection 0";"Plateau";"Plateaux";"Plateau";"";"";"";"100g";"plateau-charcuterie-tradition-selection-0";"plateau-plateau-charcuterie-tradition-selection-0";"";"149.00";"";"Supabase";"/images/terminal-3/platters/mixed/source/ChatGPT_Image_15_août_2026_00_57_27_(6).png";"";"Incertain";"nom séquentiel"
"23c970fa-3cf4-480b-8e6b-4265c0196a3c";"Plateau mixte saumon & charcuterie fumé 16";"Plateau — Plateau mixte saumon & charcuterie fumé 16";"Plateau";"Plateaux";"Plateau";"";"";"";"900g";"plateau-mixte-saumon-charcuterie-fume-16";"plateau-plateau-mixte-saumon-et-charcuterie-fume-16";"";"229.00";"";"Supabase";"/images/terminal-3/platters/mixed/platters-mixed-02.webp";"";"Incertain";"nom séquentiel"
"2d40fc2a-30ee-4b85-a622-faa218854972";"Plateau végétarien sélection 7";"Plateau — Plateau végétarien sélection 7";"Plateau";"Plateaux";"Plateau";"";"";"";"450g";"plateau-vegetarien-selection-7";"plateau-plateau-vegetarien-selection-7";"";"184.00";"";"Supabase";"/images/terminal-3/platters/mixed/platters-mixed-02.webp";"";"Incertain";"nom séquentiel"
"3f36d093-dfc5-4660-b1bc-4acbe6d081cd";"Plateau charcuterie tradition coup de cœur 12";"Plateau — Plateau charcuterie tradition coup de cœur 12";"Plateau";"Plateaux";"Plateau";"";"";"";"700g";"plateau-charcuterie-tradition-coup-de-c-ur-12";"plateau-plateau-charcuterie-tradition-coup-de-c-ur-12";"";"209.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-03.webp";"";"Incertain";"nom séquentiel"
"41e162f7-e26d-40df-adcf-aae0ca701da1";"Plateau végétarien coup de cœur 19";"Plateau — Plateau végétarien coup de cœur 19";"Plateau";"Plateaux";"Plateau";"";"";"";"1050g";"plateau-vegetarien-coup-de-c-ur-19";"plateau-plateau-vegetarien-coup-de-c-ur-19";"";"244.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-01.webp";"";"Incertain";"nom séquentiel"
"55a9954c-257c-456f-8b5a-694a962f79bc";"Plateau végétarien artisanal 1";"Plateau — Plateau végétarien artisanal 1";"Plateau";"Plateaux";"Plateau";"";"";"";"150g";"plateau-vegetarien-artisanal-1";"plateau-plateau-vegetarien-artisanal-1";"";"154.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-01.webp";"";"Incertain";"nom séquentiel"
"5739a0b7-424b-4f50-af75-17ff776dfbeb";"Plateau réception 12 personnes fumé 9";"Plateau — Plateau réception 12 personnes fumé 9";"Plateau";"Plateaux";"Plateau";"";"";"";"550g";"plateau-reception-12-personnes-fume-9";"plateau-plateau-reception-12-personnes-fume-9";"";"194.00";"";"Supabase";"/images/terminal-3/platters/mixed/source/ChatGPT_Image_15_août_2026_00_57_27_(6).png";"";"Incertain";"nom séquentiel"
"5c63100a-5d3b-427e-af61-fa9d07d1bf56";"Plateau réception 12 personnes premium 3";"Plateau — Plateau réception 12 personnes premium 3";"Plateau";"Plateaux";"Plateau";"";"";"";"250g";"plateau-reception-12-personnes-premium-3";"plateau-plateau-reception-12-personnes-premium-3";"";"164.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-03.webp";"";"Incertain";"nom séquentiel"
"664248e3-f8b9-408f-bb36-d9af17829904";"Plateau réception 8 personnes tradition 20";"Plateau — Plateau réception 8 personnes tradition 20";"Plateau";"Plateaux";"Plateau";"";"";"";"100g";"plateau-reception-8-personnes-tradition-20";"plateau-plateau-reception-8-personnes-tradition-20";"";"249.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-02.webp";"";"Incertain";"nom séquentiel"
"68237229-fbbf-4634-b910-ea3625fea5b2";"Plateau charcuterie tradition tradition 6";"Plateau — Plateau charcuterie tradition tradition 6";"Plateau";"Plateaux";"Plateau";"";"";"";"400g";"plateau-charcuterie-tradition-tradition-6";"plateau-plateau-charcuterie-tradition-tradition-6";"";"179.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/4F7E2465-86D8-4241-8DC1-4CA947FCF77E.PNG";"";"Incertain";"nom séquentiel"
"69afdcb7-b9dd-48a5-af94-0e607611c69c";"Plateau réception 8 personnes sélection 14";"Plateau — Plateau réception 8 personnes sélection 14";"Plateau";"Plateaux";"Plateau";"";"";"";"800g";"plateau-reception-8-personnes-selection-14";"plateau-plateau-reception-8-personnes-selection-14";"";"219.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/13061506-D5BF-4F53-97AD-965114D7B4BD.PNG";"";"Incertain";"nom séquentiel"
"779b93d9-4022-41bc-9e37-900039a14d77";"Plateau réception 8 personnes artisanal 8";"Plateau — Plateau réception 8 personnes artisanal 8";"Plateau";"Plateaux";"Plateau";"";"";"";"500g";"plateau-reception-8-personnes-artisanal-8";"plateau-plateau-reception-8-personnes-artisanal-8";"";"189.00";"";"Supabase";"/images/terminal-3/platters/mixed/source/ChatGPT_Image_15_août_2026_00_57_27_(5).png";"";"Incertain";"nom séquentiel"
"9b968153-7835-4dfe-a511-100d0ad586c6";"Plateau saumon prestige maison 11";"Plateau — Plateau saumon prestige maison 11";"Plateau";"Plateaux";"Plateau";"";"";"";"650g";"plateau-saumon-prestige-maison-11";"plateau-plateau-saumon-prestige-maison-11";"";"204.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-02.webp";"";"Incertain";"nom séquentiel"
"d03e62c2-458f-463b-bde4-d3e5bb722ec4";"Plateau végétarien tradition 13";"Plateau — Plateau végétarien tradition 13";"Plateau";"Plateaux";"Plateau";"";"";"";"750g";"plateau-vegetarien-tradition-13";"plateau-plateau-vegetarien-tradition-13";"";"214.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/0C224C39-FAC8-4D79-93AC-3CE2976D80EF.PNG";"";"Incertain";"nom séquentiel"
"dbcfe3a4-fde9-4933-acf0-25602f8ed67d";"Plateau saumon prestige coup de cœur 5";"Plateau — Plateau saumon prestige coup de cœur 5";"Plateau";"Plateaux";"Plateau";"";"";"";"350g";"plateau-saumon-prestige-coup-de-c-ur-5";"plateau-plateau-saumon-prestige-coup-de-c-ur-5";"";"174.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/13061506-D5BF-4F53-97AD-965114D7B4BD.PNG";"";"Incertain";"nom séquentiel"
"e1e48a18-5a77-4618-8fce-223e2118d41b";"Plateau réception 12 personnes artisanal 15";"Plateau — Plateau réception 12 personnes artisanal 15";"Plateau";"Plateaux";"Plateau";"";"";"";"850g";"plateau-reception-12-personnes-artisanal-15";"plateau-plateau-reception-12-personnes-artisanal-15";"";"224.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/4F7E2465-86D8-4241-8DC1-4CA947FCF77E.PNG";"";"Incertain";"nom séquentiel"
"e7bd404c-9fed-456f-84f0-81ade05bf951";"Plateau charcuterie tradition maison 18";"Plateau — Plateau charcuterie tradition maison 18";"Plateau";"Plateaux";"Plateau";"";"";"";"1000g";"plateau-charcuterie-tradition-maison-18";"plateau-plateau-charcuterie-tradition-maison-18";"";"239.00";"";"Supabase";"/images/terminal-3/platters/mixed/source/ChatGPT_Image_15_août_2026_00_57_27_(6).png";"";"Incertain";"nom séquentiel"
"f2cdf686-8bb9-47de-86db-d4ea559edeb6";"Plateau mixte saumon & charcuterie premium 10";"Plateau — Plateau mixte saumon & charcuterie premium 10";"Plateau";"Plateaux";"Plateau";"";"";"";"600g";"plateau-mixte-saumon-charcuterie-premium-10";"plateau-plateau-mixte-saumon-et-charcuterie-premium-10";"";"199.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-01.webp";"";"Incertain";"nom séquentiel"
"ff016aa1-52a7-4fed-a432-43a75c20a2b8";"Plateau saumon prestige premium 17";"Plateau — Plateau saumon prestige premium 17";"Plateau";"Plateaux";"Plateau";"";"";"";"950g";"plateau-saumon-prestige-premium-17";"plateau-plateau-saumon-prestige-premium-17";"";"234.00";"";"Supabase";"/images/terminal-3/platters/mixed/source/ChatGPT_Image_15_août_2026_00_57_27_(5).png";"";"Incertain";"nom séquentiel"
"70000000-0000-0000-0000-00007000015d";"Glenfiddich";"Glenfiddich — Glenfiddich";"Glenfiddich";"Spiritueux";"Autres vins";"";"";"700ml";"";"glenfiddich-glenfiddich-349";"glenfiddich-glenfiddich";"";"138.00";"";"Supabase";"/images/terminal-3/wines/other-brands/wine-other-brand-60.webp";"";"Incertain";"image non spiritueux, sous-catégorie incohérente: DB=GIN image=Autres vins"
"70000000-0000-0000-0000-00007000015e";"Glenlivet Original";"Glenlivet — Glenlivet Original";"Glenlivet";"Spiritueux";"Whisky";"";"";"700ml";"";"glenlivet-glenlivet-original-350";"glenlivet-glenlivet-original";"";"139.00";"";"Supabase";"/images/terminal-3/spirits/whisky/00214378-8FB5-452E-85CC-013C94F2B50D.PNG";"";"Incertain";"sous-catégorie incohérente: DB=LIQUEUR image=Whisky"
"70000000-0000-0000-0000-00007000018a";"Amarula 15 ans";"Amarula — Amarula 15 ans";"Amarula";"Spiritueux";"Whisky";"";"15";"700ml";"";"amarula-amarula-15-ans-394";"amarula-amarula-15-ans";"";"183.00";"";"Supabase";"/images/terminal-3/spirits/whisky/42AECD0F-5F90-4AB0-81C7-B34D327C441B.PNG";"";"Incertain";"sous-catégorie incohérente: DB=RHUM image=Whisky"
"70000000-0000-0000-0000-00007000018b";"Cointreau Blanco";"Cointreau — Cointreau Blanco";"Cointreau";"Spiritueux";"Whisky";"";"";"700ml";"";"cointreau-cointreau-blanco-395";"cointreau-cointreau-blanco";"";"184.00";"";"Supabase";"/images/terminal-3/spirits/whisky/42C382EA-5C07-44B8-933B-A57260FF88AD.PNG";"";"Incertain";"sous-catégorie incohérente: DB=TEQUILA image=Whisky"
"70000000-0000-0000-0000-00007000018c";"Petit Castel 2034";"Castel — Petit Castel 2034";"Castel";"Vins";"Whisky";"2034";"";"750ml";"";"galil-mountain-petit-castel-2034-396";"castel-petit-castel-2034";"";"115.00";"";"Supabase";"/images/terminal-3/spirits/whisky/431557ED-F03B-41D1-9721-5AAE50548404.PNG";"";"Incertain";"image non vin"
"70000000-0000-0000-0000-00007000018d";"Campari Floral";"Campari — Campari Floral";"Campari";"Spiritueux";"Whisky";"";"";"700ml";"";"campari-campari-floral-397";"campari-campari-floral";"";"186.00";"";"Supabase";"/images/terminal-3/spirits/whisky/438BF962-D488-41DD-8A58-676AA5563353.PNG";"";"Incertain";"sous-catégorie incohérente: DB=GIN image=Whisky"
"70000000-0000-0000-0000-00007000018e";"Aperol Coffee";"Aperol — Aperol Coffee";"Aperol";"Spiritueux";"Whisky";"";"";"700ml";"";"aperol-aperol-coffee-398";"aperol-aperol-coffee";"";"187.00";"";"Supabase";"/images/terminal-3/spirits/whisky/49294A9B-7CA6-4362-9456-5734D54F983E.PNG";"";"Incertain";"sous-catégorie incohérente: DB=LIQUEUR image=Whisky"
"70000000-0000-0000-0000-00007000018f";"Merlot 2037";"Merlot 2037";"";"Vins";"Whisky";"2037";"";"750ml";"";"shiloh-merlot-2037-399";"merlot-2037";"";"118.00";"";"Supabase";"/images/terminal-3/spirits/whisky/49B9D3B1-426C-425B-897B-2BB6EA53A424.PNG";"";"Incertain";"marque non détectée, image non vin"
"70000000-0000-0000-0000-0000700000fc";"Petit Castel 2030";"Castel — Petit Castel 2030";"Castel";"Vins";"Whisky";"2030";"";"750ml";"";"recanati-petit-castel-2030-252";"castel-petit-castel-2030";"";"91.00";"";"Supabase";"/images/terminal-3/spirits/whisky/F8A43CA7-0392-40D0-8FA6-83FDD30EB8DD.PNG";"";"Incertain";"image non vin"
"70000000-0000-0000-0000-0000700000fd";"Macallan Mediterranean";"Macallan — Macallan Mediterranean";"Macallan";"Spiritueux";"Whisky";"";"";"700ml";"";"macallan-macallan-mediterranean-253";"macallan-macallan-mediterranean";"";"192.00";"";"Supabase";"/images/terminal-3/spirits/whisky/F9867067-E97B-407E-A767-175EFC9A3A73.PNG";"";"Incertain";"sous-catégorie incohérente: DB=GIN image=Whisky"
"70000000-0000-0000-0000-0000700000fe";"Talisker";"Talisker — Talisker";"Talisker";"Spiritueux";"Whisky";"";"";"700ml";"";"talisker-talisker-254";"talisker-talisker";"";"193.00";"";"Supabase";"/images/terminal-3/spirits/whisky/F9C87EB5-9D17-4BA6-BAC8-2869E97581F7.PNG";"";"Incertain";"sous-catégorie incohérente: DB=LIQUEUR image=Whisky"
"70000000-0000-0000-0000-0000700000ff";"Merlot 2033";"Merlot 2033";"";"Vins";"Whisky";"2033";"";"750ml";"";"domaine-du-castel-merlot-2033-255";"merlot-2033";"";"94.00";"";"Supabase";"/images/terminal-3/spirits/whisky/FAA756F1-F7D8-40EC-804A-D6BB5EEBAFF4.PNG";"";"Incertain";"marque non détectée, image non vin"
"70000000-0000-0000-0000-000070000100";"Laphroaig Double Wood";"Laphroaig — Laphroaig Double Wood";"Laphroaig";"Spiritueux";"Whisky";"";"";"700ml";"";"laphroaig-laphroaig-double-wood-256";"laphroaig-laphroaig-double-wood";"";"195.00";"";"Supabase";"/images/terminal-3/spirits/whisky/FBE6F6AB-0489-4B34-B893-001C9936164D.PNG";"";"Incertain";"sous-catégorie incohérente: DB=WHISKY image=Whisky"
"70000000-0000-0000-0000-000070000101";"Ardbeg";"Ardbeg — Ardbeg";"Ardbeg";"Spiritueux";"Whisky";"";"";"700ml";"";"ardbeg-ardbeg-257";"ardbeg-ardbeg";"";"196.00";"";"Supabase";"/images/terminal-3/spirits/whisky/FF4470BB-1DAF-41CD-80D8-F9F4CC2BF579.PNG";"";"Incertain";"sous-catégorie incohérente: DB=COGNAC image=Whisky"
"70000000-0000-0000-0000-000070000102";"Syrah 2036";"Syrah 2036";"";"Vins";"Whisky";"2036";"";"750ml";"";"carmel-syrah-2036-258";"syrah-2036";"";"97.00";"";"Supabase";"/images/terminal-3/spirits/whisky/chivas-regal-12.png";"";"Incertain";"marque non détectée, image non vin"
"70000000-0000-0000-0000-000070000103";"Hibiki";"Hibiki — Hibiki";"Hibiki";"Spiritueux";"Whisky";"";"";"700ml";"";"hibiki-hibiki-259";"hibiki-hibiki";"";"198.00";"";"Supabase";"/images/terminal-3/spirits/whisky/glenfiddich-12.png";"";"Incertain";"sous-catégorie incohérente: DB=TEQUILA image=Whisky"
"70000000-0000-0000-0000-000070000104";"Nikka Original";"Nikka — Nikka Original";"Nikka";"Spiritueux";"Whisky";"";"";"700ml";"";"nikka-nikka-original-260";"nikka-nikka-original";"";"199.00";"";"Supabase";"/images/terminal-3/spirits/whisky/spirit-whisky-01.webp";"";"Incertain";"sous-catégorie incohérente: DB=VODKA image=Whisky"
"70000000-0000-0000-0000-000070000190";"Pernod 15 ans";"Pernod — Pernod 15 ans";"Pernod";"Spiritueux";"Whisky";"";"15";"700ml";"";"pernod-pernod-15-ans-400";"pernod-pernod-15-ans";"";"189.00";"";"Supabase";"/images/terminal-3/spirits/whisky/49E142D0-E8A6-493F-98EA-535E15B59E91.PNG";"";"Incertain";"sous-catégorie incohérente: DB=WHISKY image=Whisky"
"70000000-0000-0000-0000-000070000191";"Ouzo";"Ouzo — Ouzo";"Ouzo";"Spiritueux";"Whisky";"";"";"700ml";"";"ouzo-ouzo-401";"ouzo-ouzo";"";"190.00";"";"Supabase";"/images/terminal-3/spirits/whisky/4BAC5449-29F0-4125-8DC2-B673A30E9CBA.PNG";"";"Incertain";"sous-catégorie incohérente: DB=COGNAC image=Whisky"
"70000000-0000-0000-0000-00007000015f";"Rouge de Galilée 2029";"Rouge de Galilée 2029";"";"Vins";"Whisky";"2029";"";"750ml";"";"galil-mountain-rouge-de-galilee-2029-351";"rouge-de-galilee-2029";"";"130.00";"";"Supabase";"/images/terminal-3/spirits/whisky/008910D1-19DA-4E9D-B589-D05E2EE48CDA.PNG";"";"Incertain";"marque non détectée, image non vin"
"70000000-0000-0000-0000-000070000161";"Jameson";"Jameson — Jameson";"Jameson";"Spiritueux";"Whisky";"";"";"700ml";"";"jameson-jameson-353";"jameson-jameson";"";"142.00";"";"Supabase";"/images/terminal-3/spirits/whisky/0216C248-EBE4-4501-8D8C-983424AECBC8.PNG";"";"Incertain";"sous-catégorie incohérente: DB=COGNAC image=Whisky"
"70000000-0000-0000-0000-000070000170";"Hendrick's Double Wood";"Hendrick's — Hendrick's Double Wood";"Hendrick's";"Spiritueux";"Whisky";"";"";"700ml";"";"hendrick-s-hendrick-s-double-wood-368";"hendrick-s-hendrick-s-double-wood";"";"157.00";"";"Supabase";"/images/terminal-3/spirits/whisky/19816E7C-9BD9-4FF6-AF62-4476A85BA298.PNG";"";"Incertain";"sous-catégorie incohérente: DB=WHISKY image=Whisky"
"70000000-0000-0000-0000-000070000171";"Rouge de Galilée 2027";"Rouge de Galilée 2027";"";"Vins";"Whisky";"2027";"";"750ml";"";"shiloh-rouge-de-galilee-2027-369";"rouge-de-galilee-2027";"";"88.00";"";"Supabase";"/images/terminal-3/spirits/whisky/1A00FB52-B489-47EE-8D19-93CFA8A82563.PNG";"";"Incertain";"marque non détectée, image non vin"
"70000000-0000-0000-0000-000070000172";"Talisker";"Talisker — Talisker";"Talisker";"Spiritueux";"Whisky";"";"";"700ml";"";"talisker-talisker-370";"talisker-talisker";"";"159.00";"";"Supabase";"/images/terminal-3/spirits/whisky/1AF6FD35-54F9-4B6F-8347-DFE09D5E1347.PNG";"";"Incertain";"sous-catégorie incohérente: DB=RHUM image=Whisky"
"70000000-0000-0000-0000-000070000173";"Lagavulin Reposado";"Lagavulin — Lagavulin Reposado";"Lagavulin";"Spiritueux";"Whisky";"";"";"700ml";"";"lagavulin-lagavulin-reposado-371";"lagavulin-lagavulin-reposado";"";"160.00";"";"Supabase";"/images/terminal-3/spirits/whisky/1C2245A8-3B8D-4BB1-A708-F031112DC9E2.PNG";"";"Incertain";"sous-catégorie incohérente: DB=TEQUILA image=Whisky"
"70000000-0000-0000-0000-000070000192";"Syrah 2020";"Syrah 2020";"";"Vins";"Whisky";"2020";"";"750ml";"";"recanati-syrah-2020-402";"syrah-2020";"";"121.00";"";"Supabase";"/images/terminal-3/spirits/whisky/4CAA5D74-B20D-4AB4-9A48-A6EE52228B6F.PNG";"";"Incertain";"marque non détectée, image non vin"
"70000000-0000-0000-0000-000070000193";"Askalon Extra Añejo";"Askalon — Askalon Extra Añejo";"Askalon";"Spiritueux";"Whisky";"";"";"700ml";"";"askalon-askalon-extra-anejo-403";"askalon-askalon-extra-anejo";"";"192.00";"";"Supabase";"/images/terminal-3/spirits/whisky/4E0BC80C-DC34-41B6-A44A-4DF395E10C4E.PNG";"";"Incertain";"sous-catégorie incohérente: DB=TEQUILA image=Whisky"
"70000000-0000-0000-0000-000070000194";"Tubi 60";"Tubi — Tubi 60";"Tubi";"Spiritueux";"Whisky";"";"";"700ml";"";"tubi-60-tubi-60-404";"tubi-tubi-60";"";"193.00";"";"Supabase";"/images/terminal-3/spirits/whisky/4E0C2C6E-10C4-4B6F-87C2-74CF0A5F6BDA.PNG";"";"Incertain";"nom séquentiel, sous-catégorie incohérente: DB=VODKA image=Whisky"
"70000000-0000-0000-0000-000070000195";"Rouge de Galilée 2023";"Rouge de Galilée 2023";"";"Vins";"Whisky";"2023";"";"750ml";"";"domaine-du-castel-rouge-de-galilee-2023-405";"rouge-de-galilee-2023";"";"124.00";"";"Supabase";"/images/terminal-3/spirits/whisky/4F25FF1D-5110-4079-8CBF-67986442E249.PNG";"";"Incertain";"marque non détectée, image non vin"
